id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score
3996,Charles,Owen,charles.owen.3996@gslingacademy.com,male,False,3,False,21,Construction Engineer,95,85,88,96,94,98,73
3997,Gianna,Koch,gianna.koch.3997@gslingacademy.com,female,False,2,False,14,Construction Engineer,85,82,78,64,83,79,75
3998,Leah,Duncan,leah.duncan.3998@gslingacademy.com,female,False,4,False,17,Construction Engineer,80,91,96,74,94,81,63
3999,Audrey,Cortez,audrey.cortez.3999@gslingacademy.com,female,False,6,True,17,Construction Engineer,94,63,88,81,59,71,70
4000,Stacey,Daniels,stacey.daniels.4000@gslingacademy.com,female,False,0,False,17,Construction Engineer,95,56,89,87,78,86,62
4001,Elizabeth,Mccall,elizabeth.mccall.4001@gslingacademy.com,female,False,7,True,15,Construction Engineer,90,82,96,69,72,68,87
4002,Russell,Mccoy,russell.mccoy.4002@gslingacademy.com,male,False,5,False,25,Construction Engineer,88,82,92,70,89,89,98
4003,Clifford,Jenkins,clifford.jenkins.4003@gslingacademy.com,male,True,2,False,18,Construction Engineer,93,85,93,81,98,96,72
4004,Hannah,Fuentes,hannah.fuentes.4004@gslingacademy.com,female,False,4,False,25,Construction Engineer,88,75,81,73,66,69,70
4005,Pedro,Butler,pedro.butler.4005@gslingacademy.com,male,False,2,False,25,Construction Engineer,98,75,92,93,83,64,65
4006,Sonia,Bowers,sonia.bowers.4006@gslingacademy.com,female,False,5,True,27,Construction Engineer,81,100,100,86,99,91,88
4007,Chloe,Little,chloe.little.4007@gslingacademy.com,female,False,0,False,5,Construction Engineer,83,81,93,78,89,97,63
4008,Aria,Henderson,aria.henderson.4008@gslingacademy.com,female,True,4,False,25,Construction Engineer,78,82,100,81,83,95,91
4009,Reed,Peters,reed.peters.4009@gslingacademy.com,male,False,5,False,24,Construction Engineer,89,67,89,100,96,100,70
4010,Melvin,Santos,melvin.santos.4010@gslingacademy.com,male,False,5,True,6,Construction Engineer,95,91,90,66,81,64,71
4011,Raul,Espinoza,raul.espinoza.4011@gslingacademy.com,male,False,2,False,43,Construction Engineer,77,85,92,79,91,91,78
4012,Pedro,Chase,pedro.chase.4012@gslingacademy.com,male,False,2,False,25,Construction Engineer,93,97,89,69,85,79,97
4013,Alexa,Shepherd,alexa.shepherd.4013@gslingacademy.com,female,False,2,True,28,Construction Engineer,89,77,88,95,70,80,47
4014,Deanna,May,deanna.may.4014@gslingacademy.com,female,False,4,False,18,Construction Engineer,84,73,89,74,89,86,77
4015,Ellie,Green,ellie.green.4015@gslingacademy.com,female,False,0,True,29,Construction Engineer,93,73,97,97,96,100,92
4016,Ralph,Martinez,ralph.martinez.4016@gslingacademy.com,male,False,8,False,27,Construction Engineer,77,84,100,78,100,64,86
4017,Brandon,Chavez,brandon.chavez.4017@gslingacademy.com,male,False,1,False,24,Construction Engineer,80,59,97,87,87,85,62
4018,Jordan,Nunez,jordan.nunez.4018@gslingacademy.com,male,False,1,False,17,Construction Engineer,90,79,86,71,77,85,97
4019,Paul,Wilson,paul.wilson.4019@gslingacademy.com,male,False,0,False,24,Construction Engineer,94,60,78,78,80,89,83
4020,Ricky,Alvarez,ricky.alvarez.4020@gslingacademy.com,male,False,6,True,32,Construction Engineer,86,90,83,89,99,76,68
4021,Scarlett,Blankenship,scarlett.blankenship.4021@gslingacademy.com,female,True,7,True,22,Construction Engineer,90,51,97,72,89,97,57
4022,Ricky,Farley,ricky.farley.4022@gslingacademy.com,male,False,3,False,12,Construction Engineer,88,63,77,70,79,94,86
4023,Savannah,Castillo,savannah.castillo.4023@gslingacademy.com,female,False,0,False,19,Construction Engineer,94,73,85,56,86,71,84
4024,Sonia,Kim,sonia.kim.4024@gslingacademy.com,female,False,4,False,33,Construction Engineer,91,73,87,88,80,84,78
4025,Elizabeth,Oliver,elizabeth.oliver.4025@gslingacademy.com,female,False,0,False,21,Construction Engineer,96,78,83,85,98,86,76
4026,Serenity,Rubio,serenity.rubio.4026@gslingacademy.com,female,False,1,False,14,Construction Engineer,94,71,87,63,55,95,70
4027,Faith,Howell,faith.howell.4027@gslingacademy.com,female,False,6,False,23,Construction Engineer,88,87,86,63,93,65,74
4028,Carla,Phillips,carla.phillips.4028@gslingacademy.com,female,False,6,False,13,Construction Engineer,92,78,89,73,79,94,80
4029,Elizabeth,Fox,elizabeth.fox.4029@gslingacademy.com,female,False,2,False,18,Construction Engineer,81,80,81,69,65,86,100
4030,Jason,Fowler,jason.fowler.4030@gslingacademy.com,male,False,4,False,24,Construction Engineer,89,61,90,99,79,72,81
4031,Carlos,Hopkins,carlos.hopkins.4031@gslingacademy.com,male,False,5,False,15,Construction Engineer,78,91,80,71,73,87,100
4032,Anita,Hamilton,anita.hamilton.4032@gslingacademy.com,female,True,1,False,18,Construction Engineer,80,62,84,73,84,74,57
4033,Abigail,Campbell,abigail.campbell.4033@gslingacademy.com,female,False,2,False,24,Construction Engineer,97,83,81,58,68,74,89
4034,Audrey,Fernandez,audrey.fernandez.4034@gslingacademy.com,female,False,2,False,5,Construction Engineer,81,84,91,55,63,68,78
4035,Bobby,Compton,bobby.compton.4035@gslingacademy.com,male,False,4,True,25,Construction Engineer,97,60,91,70,87,68,75
4036,Claire,Dawson,claire.dawson.4036@gslingacademy.com,female,False,0,False,24,Construction Engineer,94,73,96,87,61,73,90
4037,Leslie,Blankenship,leslie.blankenship.4037@gslingacademy.com,female,False,3,False,21,Construction Engineer,96,73,95,100,82,82,79
4038,Mackenzie,Myers,mackenzie.myers.4038@gslingacademy.com,female,False,2,False,14,Construction Engineer,84,59,93,88,68,83,78
4039,Monica,Wiley,monica.wiley.4039@gslingacademy.com,female,False,1,True,25,Construction Engineer,89,85,87,50,72,94,78
4040,Jerry,Patterson,jerry.patterson.4040@gslingacademy.com,male,False,0,True,9,Construction Engineer,95,75,89,100,79,94,90
4041,Darius,Merritt,darius.merritt.4041@gslingacademy.com,male,False,3,False,14,Construction Engineer,83,75,84,71,80,100,78
4042,Viola,Burton,viola.burton.4042@gslingacademy.com,female,False,6,False,19,Construction Engineer,100,69,92,57,75,69,83
4043,Enrique,Williams,enrique.williams.4043@gslingacademy.com,male,False,1,False,23,Construction Engineer,81,70,87,89,59,76,57
4044,Jeannette,Krueger,jeannette.krueger.4044@gslingacademy.com,female,True,2,False,17,Construction Engineer,91,71,79,77,73,94,85
4045,Bryan,Palmer,bryan.palmer.4045@gslingacademy.com,male,False,3,False,18,Construction Engineer,86,76,92,98,73,88,86
4046,Victoria,Murray,victoria.murray.4046@gslingacademy.com,female,False,5,False,30,Construction Engineer,70,77,84,82,82,71,68
4047,Philip,Stewart,philip.stewart.4047@gslingacademy.com,male,False,4,True,7,Construction Engineer,87,67,74,48,83,81,62
4048,Hazel,Coleman,hazel.coleman.4048@gslingacademy.com,female,False,2,True,20,Construction Engineer,77,75,90,67,77,86,82
4049,Dawn,Mcdonald,dawn.mcdonald.4049@gslingacademy.com,female,False,8,False,19,Construction Engineer,81,66,89,65,96,74,68
4050,Nina,Hall,nina.hall.4050@gslingacademy.com,female,False,1,True,31,Construction Engineer,93,98,88,80,88,90,80
4051,Martha,Daniels,martha.daniels.4051@gslingacademy.com,female,True,0,False,16,Construction Engineer,95,81,89,76,72,88,94
4052,Cecil,Golden,cecil.golden.4052@gslingacademy.com,male,False,3,True,7,Construction Engineer,88,63,95,65,62,89,70
4053,Leslie,Gonzalez,leslie.gonzalez.4053@gslingacademy.com,female,False,0,False,30,Construction Engineer,89,83,77,77,75,80,88
4054,Veronica,Aguilar,veronica.aguilar.4054@gslingacademy.com,female,True,5,False,13,Construction Engineer,89,72,89,80,67,57,76
4055,Reid,Nichols,reid.nichols.4055@gslingacademy.com,male,False,2,False,16,Construction Engineer,93,79,83,60,92,69,73
4056,Victoria,Stein,victoria.stein.4056@gslingacademy.com,female,False,3,False,15,Construction Engineer,94,69,89,66,73,85,71
4057,Shane,Mitchell,shane.mitchell.4057@gslingacademy.com,male,False,0,False,30,Construction Engineer,92,87,90,75,89,93,81
4058,Christopher,Dean,christopher.dean.4058@gslingacademy.com,male,False,8,False,23,Construction Engineer,92,72,88,63,72,63,77
4059,Erica,Gonzalez,erica.gonzalez.4059@gslingacademy.com,female,False,3,False,22,Construction Engineer,84,78,88,88,87,78,60
4060,Dale,Harris,dale.harris.4060@gslingacademy.com,male,False,3,False,23,Construction Engineer,87,77,100,65,100,83,83
4061,Quinn,Aguilar,quinn.aguilar.4061@gslingacademy.com,female,False,2,True,21,Construction Engineer,91,93,96,79,82,80,86
4062,Kimberly,Weber,kimberly.weber.4062@gslingacademy.com,female,False,3,False,16,Construction Engineer,90,79,92,79,78,90,73
4063,Russell,Miller,russell.miller.4063@gslingacademy.com,male,False,4,True,15,Construction Engineer,87,69,96,67,75,73,86
4064,Abigail,Benjamin,abigail.benjamin.4064@gslingacademy.com,female,False,3,False,24,Construction Engineer,87,76,100,82,87,67,56
4065,Bobby,Lawson,bobby.lawson.4065@gslingacademy.com,male,False,0,False,27,Construction Engineer,86,74,89,100,83,82,76
4066,Traci,Farley,traci.farley.4066@gslingacademy.com,female,True,0,False,26,Construction Engineer,100,75,87,66,91,91,82
4067,Bobby,Lutz,bobby.lutz.4067@gslingacademy.com,male,False,0,False,26,Construction Engineer,90,82,97,100,100,98,79
4068,Teresa,Guzman,teresa.guzman.4068@gslingacademy.com,female,False,5,True,24,Construction Engineer,90,93,89,93,81,81,83
4069,Gerardo,Fowler,gerardo.fowler.4069@gslingacademy.com,male,False,0,False,27,Construction Engineer,85,66,85,99,81,84,77
4070,Phyllis,Lopez,phyllis.lopez.4070@gslingacademy.com,female,False,0,False,20,Construction Engineer,90,69,86,54,64,88,83
4071,Stella,Soto,stella.soto.4071@gslingacademy.com,female,False,2,False,7,Construction Engineer,95,100,94,71,94,97,100
4072,Abraham,Brennan,abraham.brennan.4072@gslingacademy.com,male,False,0,False,12,Construction Engineer,95,74,92,92,62,72,84
4073,Margarita,Holmes,margarita.holmes.4073@gslingacademy.com,female,False,4,False,20,Construction Engineer,90,73,86,72,86,84,80
4074,Billy,Clark,billy.clark.4074@gslingacademy.com,male,False,4,False,40,Construction Engineer,90,87,93,80,97,75,94
4075,Hunter,Santiago,hunter.santiago.4075@gslingacademy.com,male,False,3,True,31,Construction Engineer,85,97,84,78,73,81,98
4076,Trinity,Lucas,trinity.lucas.4076@gslingacademy.com,female,False,0,False,11,Construction Engineer,90,82,96,87,75,93,86
4077,Carol,Noble,carol.noble.4077@gslingacademy.com,female,False,4,True,16,Construction Engineer,95,83,88,73,88,67,80
4078,Aaron,Gray,aaron.gray.4078@gslingacademy.com,male,False,4,True,16,Construction Engineer,99,46,85,72,71,94,82
4079,Diana,Avery,diana.avery.4079@gslingacademy.com,female,False,1,False,16,Construction Engineer,74,87,90,82,53,71,78
4080,Everly,Watson,everly.watson.4080@gslingacademy.com,female,False,0,False,27,Construction Engineer,92,100,98,86,78,66,70
4081,Marian,Heath,marian.heath.4081@gslingacademy.com,female,False,1,False,6,Construction Engineer,92,64,80,91,71,72,60
4082,Gerardo,Beasley,gerardo.beasley.4082@gslingacademy.com,male,False,2,True,19,Construction Engineer,84,72,85,86,91,100,80
4083,Cody,Price,cody.price.4083@gslingacademy.com,male,False,2,False,26,Construction Engineer,93,89,90,100,93,96,68
4084,Tricia,Brennan,tricia.brennan.4084@gslingacademy.com,female,False,6,False,23,Construction Engineer,90,92,89,66,54,88,89
4085,Shelby,Griffin,shelby.griffin.4085@gslingacademy.com,female,True,0,False,21,Construction Engineer,94,74,91,55,75,100,85
4086,Reed,Mays,reed.mays.4086@gslingacademy.com,male,False,6,False,7,Construction Engineer,92,79,100,65,92,87,88
4087,Vicki,Bell,vicki.bell.4087@gslingacademy.com,female,False,1,False,30,Construction Engineer,92,61,92,83,98,80,67
4088,Sherry,Browning,sherry.browning.4088@gslingacademy.com,female,False,0,True,26,Construction Engineer,93,100,93,69,94,70,100
4089,Sonia,Mitchell,sonia.mitchell.4089@gslingacademy.com,female,False,2,False,21,Construction Engineer,85,81,95,85,76,71,88
4090,Ralph,Smith,ralph.smith.4090@gslingacademy.com,male,False,3,False,20,Construction Engineer,95,81,92,59,58,73,90
4091,Armando,Sanders,armando.sanders.4091@gslingacademy.com,male,False,3,False,11,Construction Engineer,97,97,91,71,82,96,79
4092,Jasmine,Thornton,jasmine.thornton.4092@gslingacademy.com,female,False,2,False,22,Construction Engineer,94,59,100,80,75,68,70
4093,Carl,Armstrong,carl.armstrong.4093@gslingacademy.com,male,False,3,False,27,Construction Engineer,84,98,88,65,74,82,94
4094,Viola,Serrano,viola.serrano.4094@gslingacademy.com,female,False,5,False,20,Construction Engineer,86,85,82,71,98,100,86
4095,Juan,Parker,juan.parker.4095@gslingacademy.com,male,False,3,False,25,Construction Engineer,89,76,89,64,70,75,74
4096,Marco,Willis,marco.willis.4096@gslingacademy.com,male,False,3,True,24,Construction Engineer,77,87,77,89,99,75,74
4097,Lydia,Sparks,lydia.sparks.4097@gslingacademy.com,female,False,5,False,10,Construction Engineer,85,78,97,73,88,94,100
4098,Carl,Harris,carl.harris.4098@gslingacademy.com,male,False,0,False,39,Construction Engineer,85,74,99,85,94,76,68
4099,Clarence,Arroyo,clarence.arroyo.4099@gslingacademy.com,male,True,6,True,27,Construction Engineer,100,71,96,88,80,66,60
4100,Micheal,Johnston,micheal.johnston.4100@gslingacademy.com,male,True,0,False,26,Construction Engineer,88,67,87,78,75,85,68
4101,Bianca,Pruitt,bianca.pruitt.4101@gslingacademy.com,female,True,1,False,32,Construction Engineer,90,80,89,53,90,69,92
4102,Aria,Jimenez,aria.jimenez.4102@gslingacademy.com,female,True,0,False,14,Construction Engineer,100,90,97,87,100,70,94
4103,Autumn,Williams,autumn.williams.4103@gslingacademy.com,female,False,1,False,32,Construction Engineer,83,98,87,78,100,77,90
4104,Austin,Jefferson,austin.jefferson.4104@gslingacademy.com,male,False,1,False,26,Construction Engineer,91,92,93,97,87,92,82
4105,Pedro,Grimes,pedro.grimes.4105@gslingacademy.com,male,False,5,True,14,Construction Engineer,89,68,93,78,80,74,66
4106,Maria,Owen,maria.owen.4106@gslingacademy.com,female,True,7,False,16,Construction Engineer,88,57,88,91,86,91,61
4107,Russell,Hammond,russell.hammond.4107@gslingacademy.com,male,False,1,False,24,Construction Engineer,91,82,94,65,78,64,88
4108,Ella,Campbell,ella.campbell.4108@gslingacademy.com,female,False,2,True,9,Construction Engineer,97,100,81,65,89,80,83
4109,Jesse,Campos,jesse.campos.4109@gslingacademy.com,male,False,0,True,28,Construction Engineer,80,93,100,96,86,80,83
4110,Steven,Kline,steven.kline.4110@gslingacademy.com,male,False,4,False,24,Construction Engineer,90,78,95,70,98,64,91
4111,Ella,Bishop,ella.bishop.4111@gslingacademy.com,female,False,0,False,15,Construction Engineer,87,76,90,87,81,84,88
4112,Sarah,Gardner,sarah.gardner.4112@gslingacademy.com,female,False,2,False,15,Construction Engineer,95,77,85,71,65,75,75
4113,Camila,Haley,camila.haley.4113@gslingacademy.com,female,False,3,False,11,Construction Engineer,88,71,83,81,81,77,61
4114,Hailey,Adkins,hailey.adkins.4114@gslingacademy.com,female,False,1,False,24,Construction Engineer,85,88,88,58,92,72,84
4115,Armando,Dunn,armando.dunn.4115@gslingacademy.com,male,False,2,False,21,Construction Engineer,92,57,90,82,81,82,83
4116,Micheal,Rocha,micheal.rocha.4116@gslingacademy.com,male,False,3,False,23,Construction Engineer,95,73,95,68,74,69,85
4117,Madison,Sloan,madison.sloan.4117@gslingacademy.com,female,False,8,False,15,Construction Engineer,86,86,95,70,69,70,72
4118,Chelsea,Grimes,chelsea.grimes.4118@gslingacademy.com,female,False,3,False,28,Construction Engineer,86,95,93,85,97,81,64
4119,Riley,Lam,riley.lam.4119@gslingacademy.com,female,False,0,True,35,Construction Engineer,88,84,92,75,61,59,89
4120,Courtney,Larsen,courtney.larsen.4120@gslingacademy.com,female,False,0,False,31,Construction Engineer,93,84,91,100,90,74,71
4121,Herbert,Martin,herbert.martin.4121@gslingacademy.com,male,False,0,False,34,Construction Engineer,89,100,92,84,68,89,96
4122,William,Holloway,william.holloway.4122@gslingacademy.com,male,False,4,False,13,Construction Engineer,84,78,88,71,100,99,78
4123,Anthony,Bridges,anthony.bridges.4123@gslingacademy.com,male,False,2,False,20,Construction Engineer,98,76,88,70,72,85,84
4124,Jamie,Roberts,jamie.roberts.4124@gslingacademy.com,male,False,4,True,30,Construction Engineer,91,82,86,94,100,71,71
4125,Holly,Ross,holly.ross.4125@gslingacademy.com,female,True,0,False,21,Construction Engineer,89,81,94,90,79,83,51
4126,Nina,Thornton,nina.thornton.4126@gslingacademy.com,female,False,4,False,30,Construction Engineer,80,71,90,70,80,68,77
4127,Raul,Meyer,raul.meyer.4127@gslingacademy.com,male,False,0,False,9,Construction Engineer,95,76,93,76,91,71,82
4128,Alan,Peterson,alan.peterson.4128@gslingacademy.com,male,False,5,False,16,Construction Engineer,99,85,82,95,93,68,79
4129,Bella,Tran,bella.tran.4129@gslingacademy.com,female,False,4,False,11,Construction Engineer,85,87,87,54,87,81,71
4130,John,Mckay,john.mckay.4130@gslingacademy.com,male,False,9,False,31,Construction Engineer,97,100,91,63,88,74,71
4131,Russell,Aguilar,russell.aguilar.4131@gslingacademy.com,male,False,3,False,37,Construction Engineer,93,86,95,83,84,81,80
4132,Jenna,Martin,jenna.martin.4132@gslingacademy.com,female,False,0,False,17,Construction Engineer,87,83,89,85,71,93,85
4133,Javier,Fuentes,javier.fuentes.4133@gslingacademy.com,male,True,4,False,25,Construction Engineer,95,80,100,69,93,100,96
4134,Peyton,Wang,peyton.wang.4134@gslingacademy.com,female,False,2,True,28,Construction Engineer,91,83,88,87,99,82,70
4135,Shawna,Hodge,shawna.hodge.4135@gslingacademy.com,female,False,3,False,31,Construction Engineer,95,86,100,81,60,85,87
4136,Taylor,Pruitt,taylor.pruitt.4136@gslingacademy.com,female,False,3,False,17,Construction Engineer,93,79,93,49,97,100,92
4137,Mila,Fernandez,mila.fernandez.4137@gslingacademy.com,female,False,1,False,11,Construction Engineer,87,100,100,89,100,100,85
4138,Devin,Johnson,devin.johnson.4138@gslingacademy.com,male,False,3,True,27,Construction Engineer,98,87,86,75,69,85,88
4139,Jeffery,Vaughn,jeffery.vaughn.4139@gslingacademy.com,male,False,4,False,33,Construction Engineer,85,95,85,92,84,70,81
4140,Connor,Owen,connor.owen.4140@gslingacademy.com,male,False,3,False,26,Construction Engineer,86,70,88,76,90,71,72
4141,Leonardo,Campos,leonardo.campos.4141@gslingacademy.com,male,False,0,False,28,Construction Engineer,91,87,87,72,78,92,79
4142,Eva,Hart,eva.hart.4142@gslingacademy.com,female,True,0,True,36,Construction Engineer,90,94,84,96,100,88,93
4143,Naomi,Myers,naomi.myers.4143@gslingacademy.com,female,False,0,False,18,Construction Engineer,94,72,100,44,91,100,95
4144,Jade,Sawyer,jade.sawyer.4144@gslingacademy.com,female,False,8,False,21,Construction Engineer,88,86,100,84,92,83,64
4145,Troy,Murray,troy.murray.4145@gslingacademy.com,male,False,3,True,29,Construction Engineer,84,76,97,70,75,96,79
4146,Curtis,Poole,curtis.poole.4146@gslingacademy.com,male,False,2,False,9,Construction Engineer,83,72,83,62,77,72,82
4147,Larry,Davis,larry.davis.4147@gslingacademy.com,male,False,4,False,23,Construction Engineer,97,98,97,72,92,90,100
4148,Bailey,Hamilton,bailey.hamilton.4148@gslingacademy.com,female,False,6,False,9,Construction Engineer,77,91,98,88,99,82,68
4149,Courtney,Mccarthy,courtney.mccarthy.4149@gslingacademy.com,female,True,2,False,17,Construction Engineer,90,64,79,63,68,83,75
4150,Colby,Fitzpatrick,colby.fitzpatrick.4150@gslingacademy.com,male,False,5,False,24,Construction Engineer,92,75,96,73,57,64,84
4151,Dawn,Parker,dawn.parker.4151@gslingacademy.com,female,False,3,False,30,Construction Engineer,100,77,91,90,80,89,87
4152,Jackson,Huff,jackson.huff.4152@gslingacademy.com,male,True,0,False,17,Construction Engineer,97,81,83,82,78,87,67
4153,Patricia,Chase,patricia.chase.4153@gslingacademy.com,female,False,0,False,9,Construction Engineer,94,80,96,66,77,73,80
